   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   2.0000000e+00   0.0000000e+00   1.2000000e+02   2.4100000e+00  -7.6840000e+00  -4.1100000e+00   5.7514169e+00   1.5689015e-01  -5.1768740e+02   5.9629156e+01  -1.4503175e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   4.0000000e+00   0.0000000e+00   1.2000000e+02   2.1180000e+00  -5.8850000e+00  -5.2450000e+00   5.9278987e+00   1.7307913e-01  -5.1673979e+02   4.9805361e+01  -3.3403831e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   6.0000000e+00   0.0000000e+00   1.2000000e+02   1.2919999e+00  -4.2905000e+00  -6.9510000e+00   6.3989436e+00   2.0668370e-01  -5.1602438e+02   4.0120114e+01   3.5737095e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   8.0000000e+00   0.0000000e+00   1.2000000e+02   2.8815000e+00  -6.4470000e+00  -5.6175000e+00   5.6995218e+00   1.8455052e-01  -5.1962578e+02   4.2527438e+01   1.6189687e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   1.0000000e+01   0.0000000e+00   1.2000000e+02   4.0310000e+00  -6.6080000e+00  -5.1260000e+00   6.6371308e+00   2.2692033e-01  -5.3147204e+02   4.6991172e+01  -3.1882288e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   1.2000000e+01   0.0000000e+00   1.2000000e+02   3.0579999e+00  -8.5490000e+00  -2.7614999e+00   6.0061026e+00   1.9422384e-01  -5.1837128e+02   5.8515385e+01  -1.4762051e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   1.4000000e+01   0.0000000e+00   1.2000000e+02   2.5780000e+00  -8.5630000e+00  -2.4510000e+00   6.1971966e+00   1.9569861e-01  -5.1881713e+02   6.1387540e+01  -1.1189420e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   1.6000000e+01   0.0000000e+00   1.2000000e+02   4.0100000e+00  -8.0795000e+00  -1.9920000e+00   6.3800000e+00   2.0005992e-01  -5.2442504e+02   6.4577540e+01  -2.0437892e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   1.8000000e+01   0.0000000e+00   1.2000000e+02   4.2960000e+00  -7.6375000e+00  -2.1080000e+00   5.9350700e+00   1.7336512e-01  -5.2614914e+02   5.8348982e+01  -3.9896944e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   2.0000000e+01   0.0000000e+00   1.2000000e+02   3.8840000e+00  -7.5990000e+00  -3.2390000e+00   5.9690426e+00   1.8098990e-01  -5.2698277e+02   4.5054679e+01  -4.2827661e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   2.2000000e+01   0.0000000e+00   1.2000000e+02   4.8670000e+00  -7.8030000e+00  -2.2900000e+00   5.9744518e+00   1.6277881e-01  -5.2527842e+02   5.2076027e+01  -2.2479454e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   2.4000000e+01   0.0000000e+00   1.2000000e+02   5.1550000e+00  -7.2725000e+00  -1.2335000e+00   6.6624930e+00   1.5061919e-01  -5.2707934e+02   6.0405206e+01   2.9263104e-01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   2.6000000e+01   0.0000000e+00   1.2000000e+02   4.3195000e+00  -7.6645000e+00  -1.3145001e+00   7.5735683e+00   1.4925204e-01  -5.2776696e+02   6.6226089e+01   2.2260891e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   2.8000000e+01   0.0000000e+00   1.2000000e+02   4.3755000e+00  -7.6710000e+00  -1.8295000e+00   6.3829981e+00   1.9594734e-01  -5.1657594e+02   6.3628546e+01   6.1964112e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   3.0000000e+01   0.0000000e+00   1.2000000e+02  -2.8300000e-01  -4.9935000e+00  -5.9530000e+00   6.7402376e+00   2.8587274e-01  -5.1810051e+02   6.3466638e+01  -5.8893890e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   3.2000000e+01   0.0000000e+00   1.2000000e+02  -6.3950000e-01  -4.0905000e+00  -6.9245000e+00   6.4210677e+00   2.2041202e-01  -5.1977287e+02   5.5177570e+01  -4.6034270e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   3.4000000e+01   0.0000000e+00   1.2000000e+02  -3.5999998e-01  -4.0295000e+00  -7.0945000e+00   6.4197418e+00   1.9891853e-01  -5.1782859e+02   5.8448843e+01   7.0547330e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   3.6000000e+01   0.0000000e+00   1.2000000e+02  -6.1000000e-02  -5.2365000e+00  -6.7100000e+00   6.2374797e+00   2.0593330e-01  -5.1496667e+02   5.8886179e+01   2.5642274e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   3.8000000e+01   0.0000000e+00   1.2000000e+02   1.1135000e+00  -6.2890000e+00  -5.7510000e+00   6.1553363e+00   1.7875642e-01  -5.2303145e+02   6.3691865e+01   5.0795008e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   4.0000000e+01   0.0000000e+00   1.2000000e+02   3.3190001e+00  -7.1895000e+00  -3.5734998e+00   6.4045320e+00   1.7815305e-01  -5.2719183e+02   6.5091829e+01   6.3445291e-02
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   4.2000000e+01   0.0000000e+00   1.2000000e+02   3.5775000e+00  -7.6000000e+00  -2.6800000e+00   6.3296535e+00   1.5506863e-01  -5.2642238e+02   7.1815536e+01  -5.0879295e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   4.4000000e+01   0.0000000e+00   1.2000000e+02   1.2995000e+00  -6.3280000e+00  -4.5055000e+00   5.7114909e+00   1.6329674e-01  -5.1931093e+02   7.1651737e+01   4.4099801e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   4.6000000e+01   0.0000000e+00   1.2000000e+02  -8.8750000e-01  -5.1915000e+00  -6.0965000e+00   6.2605844e+00   1.9291945e-01  -5.2072646e+02   6.5078003e+01  -7.1168839e-01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   4.8000000e+01   0.0000000e+00   1.2000000e+02   3.9999989e-01  -6.4215000e+00  -5.0645000e+00   5.9806878e+00   1.8108379e-01  -5.1940291e+02   6.6074074e+01   2.9455027e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   5.0000000e+01   0.0000000e+00   1.2000000e+02   1.0795000e+00  -6.4010000e+00  -4.9945000e+00   5.6837325e+00   1.8830383e-01  -5.1839880e+02   6.2885562e+01  -4.2774456e-01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   5.2000000e+01   0.0000000e+00   1.2000000e+02   1.8450000e-01  -5.7175000e+00  -5.1760000e+00   5.4024644e+00   1.8233498e-01  -5.1886706e+02   6.1384595e+01  -2.3000000e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   5.4000000e+01   0.0000000e+00   1.2000000e+02   1.0719999e+00  -6.5660000e+00  -4.0970001e+00   5.9679690e+00   1.8861026e-01  -5.2451794e+02   6.8764952e+01  -2.3952193e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   5.6000000e+01   0.0000000e+00   1.2000000e+02   5.2500000e-01  -5.4155000e+00  -4.9010000e+00   5.9626504e+00   1.6466199e-01  -5.2964486e+02   7.2492440e+01  -3.2535086e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   1.0000000e+00   5.8000000e+01   0.0000000e+00   1.2000000e+02   4.0535000e+00  -7.2935000e+00  -1.4550000e+00   5.4959161e+00   1.9211729e-01  -5.3982011e+02   7.3940080e+01   9.0102474e-01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2000000e+02  -1.5354996e+00  -2.7415005e+00  -2.6605001e+00   6.8171767e+00   2.7184863e-01  -5.4548552e+02   8.0457134e+01   8.0856709e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   2.0000000e+00   0.0000000e+00   1.2000000e+02   2.2120000e+00  -5.2955000e+00  -2.1325000e+00   7.0032403e+00   2.6897864e-01  -5.4732458e+02   8.3708376e+01  -1.7931814e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   4.0000000e+00   0.0000000e+00   1.2000000e+02   7.5900000e-01  -5.2810000e+00  -3.4810000e+00   7.2497535e+00   2.4764027e-01  -5.3969056e+02   8.4011293e+01   4.9069799e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   6.0000000e+00   0.0000000e+00   1.2000000e+02  -1.7920000e+00  -4.0895000e+00  -4.3220000e+00   6.9692896e+00   2.3625101e-01  -5.3129126e+02   7.3690710e+01   2.0191276e-01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   8.0000000e+00   0.0000000e+00   1.2000000e+02  -4.6905000e+00  -1.3204999e+00  -5.3640000e+00   7.1554294e+00   2.5682946e-01  -5.1043931e+02   5.9698746e+01   1.5171159e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   1.0000000e+01   0.0000000e+00   1.2000000e+02  -6.0560000e+00  -1.9200000e-01  -5.1310000e+00   6.8007441e+00   2.7170806e-01  -5.1286981e+02   6.1693734e+01   7.9725199e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   1.2000000e+01   0.0000000e+00   1.2000000e+02  -6.0845000e+00   5.9100000e-01  -4.7070000e+00   6.9802531e+00   2.7708312e-01  -5.1993519e+02   6.4245185e+01   1.5732222e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   1.4000000e+01   0.0000000e+00   1.2000000e+02  -6.0844999e+00   2.7800000e+00  -2.5970000e+00   6.1423210e+00   2.3334365e-01  -5.1006005e+02   5.8955518e+01   7.3397425e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   1.6000000e+01   0.0000000e+00   1.2000000e+02  -3.0860003e+00   4.2854994e+00   3.6199942e-01   5.8336790e+00   2.5542584e-01  -5.2817847e+02   3.3349666e+01  -1.9123448e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   1.8000000e+01   0.0000000e+00   1.2000000e+02  -3.6475000e+00   6.8230000e+00  -6.9700000e-01   5.8401392e+00   2.6345115e-01  -5.2751886e+02   3.5958803e+01  -6.0226175e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   2.0000000e+01   0.0000000e+00   1.2000000e+02  -3.9360000e+00   7.5130000e+00   2.2120000e+00   5.8635469e+00   2.5463482e-01  -5.3738763e+02   3.0764082e+01  -4.5776162e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   2.2000000e+01   0.0000000e+00   1.2000000e+02  -4.7254999e+00   7.4705001e+00   1.1750002e+00   5.6261660e+00   2.5700746e-01  -5.2669842e+02   2.1389443e+01  -3.2669910e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   2.4000000e+01   0.0000000e+00   1.2000000e+02  -4.7170000e+00   7.3415000e+00   2.4700000e-01   5.6528781e+00   2.5161140e-01  -5.2248969e+02   1.3349477e+01  -1.2719999e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   2.6000000e+01   0.0000000e+00   1.2000000e+02  -4.7225000e+00   6.6250000e+00  -1.0250000e-01   5.7702034e+00   2.6314796e-01  -5.2347496e+02   1.1474491e+01  -1.0246948e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   2.8000000e+01   0.0000000e+00   1.2000000e+02  -4.7239999e+00   6.4325002e+00  -8.0999978e-01   6.0067770e+00   2.5372245e-01  -5.3113129e+02   1.2952843e+01  -1.3630547e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   3.0000000e+01   0.0000000e+00   1.2000000e+02  -4.5120000e+00   7.3895000e+00   4.9050013e-01   5.8338644e+00   2.6304127e-01  -5.2250362e+02   2.7461684e+00  -3.0780167e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   3.2000000e+01   0.0000000e+00   1.2000000e+02  -4.1875000e+00   7.2255000e+00  -7.9550000e-01   6.3928530e+00   2.8030262e-01  -5.2916138e+02   1.0775209e+01  -1.6323643e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   3.4000000e+01   0.0000000e+00   1.2000000e+02  -2.2835000e+00   6.5885000e+00  -2.3275000e+00   6.1393536e+00   2.9354944e-01  -5.3680205e+02   9.7697283e+00  -2.9391440e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   3.6000000e+01   0.0000000e+00   1.2000000e+02  -3.4345000e+00   7.1655000e+00  -4.7400007e-01   5.8467702e+00   2.5384809e-01  -5.4074162e+02  -1.6167608e+00  -1.6237853e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   3.8000000e+01   0.0000000e+00   1.2000000e+02  -4.1230000e+00   7.1345000e+00   5.7500000e-01   6.3474424e+00   3.4293229e-01  -5.3325533e+02  -3.4041775e+00  -2.2536118e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   4.0000000e+01   0.0000000e+00   1.2000000e+02  -4.9835000e+00   6.4365000e+00   1.0870000e+00   5.7821588e+00   2.7904354e-01  -5.3085156e+02   5.5667398e+00  -1.6955946e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   4.2000000e+01   0.0000000e+00   1.2000000e+02  -6.4165000e+00   5.5325000e+00   1.0715000e+00   5.6077447e+00   2.3382487e-01  -5.1747574e+02   5.8346809e+00  -1.5390851e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   4.4000000e+01   0.0000000e+00   1.2000000e+02  -6.7330000e+00   5.2920000e+00   1.5670000e+00   5.5760012e+00   2.1978913e-01  -5.1224006e+02   1.5209866e+01  -8.1400282e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   4.6000000e+01   0.0000000e+00   1.2000000e+02  -7.4185000e+00   4.5315000e+00   9.6150000e-01   5.7782276e+00   1.7740698e-01  -5.0402021e+02   2.1582276e+01  -2.3880644e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   4.8000000e+01   0.0000000e+00   1.2000000e+02  -6.2605000e+00   5.4330000e+00   3.1375000e+00   5.9213036e+00   2.6877993e-01  -5.1596551e+02   2.1157096e+01  -2.0443896e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   5.0000000e+01   0.0000000e+00   1.2000000e+02  -5.7330000e+00   5.4165000e+00   4.3370001e+00   5.5615844e+00   2.4123788e-01  -5.2810363e+02   3.1751058e+01  -5.3151165e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   5.2000000e+01   0.0000000e+00   1.2000000e+02  -5.1115000e+00   5.0020000e+00   5.8430000e+00   5.9034356e+00   2.2920992e-01  -5.3157430e+02   3.0455726e+01  -6.3557261e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   5.4000000e+01   0.0000000e+00   1.2000000e+02  -5.3720000e+00   4.9510000e+00   5.6715000e+00   6.0084625e+00   2.5030572e-01  -5.2915852e+02   2.6712397e+01  -5.4784867e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   5.6000000e+01   0.0000000e+00   1.2000000e+02  -5.6170000e+00   4.7210000e+00   5.0945001e+00   6.2595727e+00   2.5707327e-01  -5.2769541e+02   3.4125026e+01  -3.2861108e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   2.0000000e+00   5.8000000e+01   0.0000000e+00   1.2000000e+02  -3.5360000e+00   3.4325000e+00   7.2465000e+00   7.3682065e+00   2.8121025e-01  -5.3687166e+02   3.5643839e+01  -5.4406914e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   0.0000000e+00   0.0000000e+00   1.2000000e+02  -4.0095000e+00   2.7815000e+00   6.9610000e+00   5.2660225e+00   1.7745002e-01  -5.4841904e+02   4.4688555e+01  -6.2586492e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.2000000e+02  -4.3455000e+00   3.6215000e+00   6.6395000e+00   5.9080031e+00   2.4886750e-01  -5.4147048e+02   3.8459827e+01  -6.4641505e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   4.0000000e+00   0.0000000e+00   1.2000000e+02  -5.4555000e+00   3.9530000e+00   3.8915001e+00   5.9199443e+00   2.2468445e-01  -5.2469268e+02   3.3201197e+00  -4.0043738e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   6.0000000e+00   0.0000000e+00   1.2000000e+02  -6.3555000e+00   3.1435000e+00   9.5450000e-01   5.8921109e+00   2.2790875e-01  -5.2103457e+02   1.3379922e+01  -6.1912874e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   8.0000000e+00   0.0000000e+00   1.2000000e+02  -5.8430000e+00   4.1465000e+00   2.0822501e+00   5.8642774e+00   2.3113306e-01  -5.1737646e+02   2.3439724e+01  -8.3782009e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   1.0000000e+01   0.0000000e+00   1.2000000e+02  -6.6385000e+00   2.9980000e+00  -2.0899999e-01   6.1569483e+00   2.2647313e-01  -5.1613706e+02   2.9526636e+01  -7.5308979e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   1.2000000e+01   0.0000000e+00   1.2000000e+02  -6.8730000e+00   2.8355000e+00   1.6535000e+00   6.1507254e+00   1.8398275e-01  -5.1407007e+02   2.2056799e+01  -3.3533891e+01
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   1.4000000e+01   0.0000000e+00   1.2000000e+02  -7.0135000e+00   2.5905000e+00  -5.3350000e-01   6.0811171e+00   1.8229480e-01  -5.1748613e+02   2.4519101e+01  -5.8902530e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   1.6000000e+01   0.0000000e+00   1.2000000e+02  -6.9335000e+00   2.3325000e+00  -5.2700000e-01   6.2278788e+00   1.6956477e-01  -5.1433596e+02   4.1051515e+01  -2.1022236e+00
   6.0000000e+00   1.6000000e+01   2.0100000e+03   3.0000000e+00   1.8000000e+01   0.0000000e+00   1.2000000e+02  -6.9590001e+00   7.0349995e-01   3.4519998e+00   6.0933803e+00   1.5058154e-01  -5.1747183e+02   3.4364789e+01  -5.1445068e+01
